"Symbol"	"Security"	"Subcategory"	"Type"	"Bid"	"Ask"	"Cur. Price"	"Subsequent Amount"	"Region"	"Non-redeemable"	"Maturity"	"Market"	"Interest"	"Initial Amount"	"Frequency"	"Financial Instrument"	"Dividend Date"	"Dividend"	"MY (%)"	"YTM - Market (%)"	"Description"
""	"Q43991"	"Municipal & Para-governmental Bonds"	"2601411"	"100.071"	"100.071"	"CAD"	"n/a"	"CA"	"No"	"03/03/2010"	""	"1.600"	"n/a"	"2"	"Bond"	""	"0.000"	"1.60"	"0.898991"	"LONGUEUIL BEO 1.6% 3MR10"
""	"Q43829"	"Municipal & Para-governmental Bonds"	"2601411"	"101.122"	"101.122"	"CAD"	"n/a"	"CA"	"No"	"07/20/2010"	""	"3.250"	"n/a"	"2"	"Bond"	""	"0.000"	"3.21"	"0.931382"	"LONGUEUIL BEO 3.25%20JL10"
""	"Q43925"	"Municipal & Para-governmental Bonds"	"2601411"	"100.253"	"100.253"	"CAD"	"n/a"	"CA"	"No"	"03/02/2010"	""	"3.550"	"n/a"	"2"	"Bond"	""	"0.000"	"3.54"	"0.989373"	"LONGUEUIL BEO 3.55% 2MR10"
""	"Q43935"	"Municipal & Para-governmental Bonds"	"2601411"	"101.799"	"101.799"	"CAD"	"n/a"	"CA"	"No"	"11/09/2010"	""	"3.650"	"n/a"	"2"	"Bond"	""	"0.000"	"3.59"	"1.343273"	"LONGUEUIL BEO 3.65% 9NV10"
""	"Q43689"	"Municipal & Para-governmental Bonds"	"2601411"	"99.992"	"99.992"	"CAD"	"n/a"	"CA"	"No"	"11/27/2009"	""	"4.050"	"n/a"	"2"	"Bond"	""	"0.000"	"4.05"	"0.000000"	"LONGUEUIL BEO 4.05%27NV09"
""	"Q43804"	"Municipal & Para-governmental Bonds"	"2601411"	"99.985"	"99.985"	"CAD"	"n/a"	"CA"	"No"	"09/16/2008"	""	"4.150"	"n/a"	"2"	"Bond"	""	"0.000"	"4.15"	"0.000000"	"LONGUEUIL BEO 4.15%16SP08"
""	"Q43929"	"Municipal & Para-governmental Bonds"	"2601411"	"104.731"	"104.731"	"CAD"	"n/a"	"CA"	"No"	"03/02/2014"	""	"4.350"	"n/a"	"2"	"Bond"	""	"0.000"	"4.15"	"3.111142"	"LONGUEUIL BEO 4.35% 2MR14"
""	"Q43950"	"Municipal & Para-governmental Bonds"	"2601411"	"103.971"	"103.971"	"CAD"	"n/a"	"CA"	"No"	"04/19/2016"	""	"4.500"	"n/a"	"2"	"Bond"	""	"0.000"	"4.33"	"3.777807"	"LONGUEUIL BEO 4.5% 19AP16"
""	"Q43816"	"Municipal & Para-governmental Bonds"	"2601411"	"102.629"	"102.629"	"CAD"	"n/a"	"CA"	"No"	"11/12/2010"	""	"4.700"	"n/a"	"2"	"Bond"	""	"0.000"	"4.58"	"1.363832"	"LONGUEUIL BEO 4.7% 12NV10"
""	"Q43807"	"Municipal & Para-governmental Bonds"	"2601411"	"104.875"	"104.875"	"CAD"	"n/a"	"CA"	"No"	"09/16/2011"	""	"4.950"	"n/a"	"2"	"Bond"	""	"0.000"	"4.72"	"1.911529"	"LONGUEUIL BEO 4.95%16SP11"
""	"Q43809"	"Municipal & Para-governmental Bonds"	"2601411"	"107.774"	"107.774"	"CAD"	"n/a"	"CA"	"No"	"09/16/2013"	""	"5.200"	"n/a"	"2"	"Bond"	""	"0.000"	"4.82"	"2.930542"	"LONGUEUIL BEO 5.2% 16SP13"
""	"Q43703"	"Municipal & Para-governmental Bonds"	"2601411"	"107.997"	"107.997"	"CAD"	"n/a"	"CA"	"No"	"05/07/2013"	""	"5.350"	"n/a"	"2"	"Bond"	""	"0.000"	"4.95"	"2.781921"	"LONGUEUIL BEO 5.35% 7MY13"
""	"Q43868"	"Municipal & Para-governmental Bonds"	"2601411"	"105.659"	"105.659"	"CAD"	"n/a"	"CA"	"No"	"11/10/2012"	""	"4.650"	"n/a"	"2"	"Bond"	""	"0.000"	"4.40"	"2.534998"	"LONGUEUIL BEO4.65% 10NV12"
""	"403682"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LOOK COMMUNICATIONS INC *"
""	"403685"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"ZZ"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	"06/12/2003"	"0.000"	"n/a"	""	"LORAL SPACE & COMMUN LTD*"
"LO"	"404421"	"Common Stock"	"315"	"76.910"	"76.960"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"11/27/2009"	"1.000"	"5.20"	""	"LORILLARD INC"
""	"404414"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LORING WARD INTL LTD *"
"LW"	"404416"	"Common Stock"	"330"	"13.650"	"13.800"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"05/21/2008"	"0.120"	"0.00"	""	"LORING WARD INTL LTD *"
""	"Q44110"	"Municipal & Para-governmental Bonds"	"2601411"	"104.447"	"104.447"	"CAD"	"n/a"	"CA"	"No"	"12/04/2012"	""	"4.200"	"n/a"	"2"	"Bond"	""	"0.000"	"4.02"	"2.574609"	"LORRAINE BEO 4.2% 4DC12"
""	"Q44214"	"Municipal & Para-governmental Bonds"	"2601411"	"104.277"	"104.277"	"CAD"	"n/a"	"CA"	"No"	"11/27/2013"	""	"4.200"	"n/a"	"2"	"Bond"	""	"0.000"	"4.03"	"3.010400"	"LORRAINE BEO 4.2% 27NV13"
""	"Q44079"	"Municipal & Para-governmental Bonds"	"2601411"	"100.077"	"100.077"	"CAD"	"n/a"	"CA"	"No"	"12/12/2005"	""	"5.950"	"n/a"	"2"	"Bond"	""	"0.000"	"5.95"	"0.000000"	"LORRAINE BEO 5.95% 12DC05"
"LOR"	"403694"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LORUS THERAPEUTIC INC *"
""	"Q44179"	"Municipal & Para-governmental Bonds"	"2601411"	"100.885"	"100.885"	"CAD"	"n/a"	"CA"	"No"	"05/24/2010"	""	"3.650"	"n/a"	"2"	"Bond"	""	"0.000"	"3.62"	"0.943566"	"LOUISEVILL BEO3.65%24MY10"
"LPX"	"404770"	"Common Stock"	"315"	"7.240"	"7.250"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"05/14/2008"	"0.150"	"0.00"	""	"LOUISIANA PACIFIC CORP"
"LOW"	"405670"	"Common Stock"	"315"	"22.100"	"22.110"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"01/15/2010"	"0.090"	"1.63"	""	"LOWES COMPANIES INC"
""	"377840"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	"03/08/2007"	"0.061"	"n/a"	""	"LPBP INC CL A VTG SHS"
"LSI"	"377739"	"Common Stock"	"315"	"5.800"	"5.810"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LSI CORPORATION"
""	"377843"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"US"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LTS LEADERBOARD CORP'33L"
"LTXX"	"377753"	"Common Stock"	"315"	"1.720"	"1.760"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LTX CORP *"
"LTXC"	"377777"	"Common Stock"	"330"	"2.420"	"2.430"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	"04/10/2001"	"0.000"	"n/a"	""	"LTX-CREDENCE CORPORATION"
"LZ"	"405811"	"Common Stock"	"315"	"80.700"	"80.750"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"02/08/2010"	"0.310"	"1.54"	""	"LUBRIZOL CORPORATION"
"LU"	"405795"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUCENT TECHNOLOGIES *"
"LUFK"	"405961"	"Common Stock"	"315"	"67.760"	"67.930"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"4"	"Equity"	"11/27/2009"	"0.250"	"1.47"	""	"LUFKIN INDS INC"
"LKE"	"405955"	"Common Stock"	"330"	"6.090"	"6.200"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUKE ENERGY LTD *"
"LUKOY"	"405980"	"Common Stock"	"3308000"	"0.000"	"0.000"	"USD"	"n/a"	"ZZ"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	"05/06/2009"	"0.228"	"n/a"	""	"LUKOIL CO SPONS-ADR"
"LLL"	"405723"	"Common Stock"	"315"	"29.050"	"29.060"	"USD"	"n/a"	"US"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LULULEMON ATHLETICA INC"
"LUMMQ"	"405994"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUMENON INNOVATIVE LTWV"
"LMV"	"406009"	"Common Stock"	"330"	"0.040"	"0.070"	"CAD"	"n/a"	"CA"	"No"	""	"V"	"0.000"	"n/a"	"0"	"Equity"	"06/10/2002"	"0.000"	"n/a"	""	"LUMINEX VENTURES INC *"
""	"406014"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUMONICS INC *"
"LGC"	"402930"	"Common Stock"	"330"	"0.730"	"0.740"	"CAD"	"n/a"	"CA"	"No"	""	"TSX"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUNA GOLD CORP"
"LUN"	"405957"	"Common Stock"	"315"	"4.620"	"4.700"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUNDIN MINING CORP"
""	"406343"	"Trust Units"	"3308001"	"4.000"	"4.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LUSCAR COAL INCM FD-P/FID"
"LUX"	"406442"	"Common Stock"	"3158000"	"26.600"	"26.640"	"USD"	"n/a"	"ZZ"	"No"	""	"NYS"	"0.000"	"n/a"	"2"	"Equity"	"11/23/2009"	"0.327"	"2.46"	""	"LUXOTTICA GRP SPA-SPN-ADR"
"LVMUY"	"377807"	"Common Stock"	"3308000"	"0.000"	"0.000"	"USD"	"n/a"	"FR"	"No"	""	"NAS"	"0.000"	"n/a"	"2"	"Equity"	"11/23/2009"	"0.105"	"0.96"	""	"LVMH MOET HENNESSY LO-ADR"
""	"407305"	"Common Stock"	"330"	"0.750"	"0.750"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LYNX GEOSYSTEMS-A- SPCL"
""	"407301"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LYON LAKE MINES LTD"
""	"407298"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"LYON LAKE MINES LTD *"
"LYO"	"407302"	"Common Stock"	"330"	"47.960"	"47.990"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"11/22/2007"	"0.225"	"0.00"	""	"LYONDELL CHEMICAL COMPAN*"
"MDC"	"407399"	"Common Stock"	"315"	"32.680"	"32.710"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"11/06/2009"	"0.250"	"3.06"	""	"M D C HOLDINGS INC"
""	"C19645"	"Municipal & Para-governmental Bonds"	"2601415"	"96.814"	"96.814"	"CAD"	"n/a"	"CA"	"No"	"04/02/2026"	""	"4.600"	"n/a"	"2"	"Bond"	""	"0.000"	"4.75"	"4.886551"	"M.F.B.C 4.6% 2AP26"
""	"407488"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"2"	"Equity"	"04/28/2004"	"0.070"	"n/a"	""	"MAAX INC *"
"MAB"	"407493"	"Common Stock"	"330"	"0.550"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	"M"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MABAIE INC"
"MDA"	"430584"	"Common Stock"	"330"	"39.700"	"40.120"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MACDONALD DETTWILER&ASSOC"
"MFC298C"	"995723"	"Canadian Money Market Funds"	"3807850"	"10.000"	"10.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MACK CASH MNGT FD"
"MFC307C"	"995786"	"Canadian Money Market Funds"	"3807850"	"10.000"	"10.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MACK MON MKT /D"
"CLI"	"408555"	"Common Stock"	"3158008"	"34.610"	"34.630"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"01/04/2010"	"0.450"	"5.20"	""	"MACK-CALI REALTY CORP"
""	"402606"	"Common Stock"	"3308002"	"30.922"	"30.922"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MACKENZIE 2004 RES LPU"
""	"408600"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"2"	"Equity"	""	"0.060"	"n/a"	""	"MACKENZIE FINANCIAL CORP*"
""	"402602"	"Common Stock"	"3308001"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Equity"	"12/27/2002"	"1.505"	"n/a"	""	"MACKENZIE INC TR PF-A T/U"
""	"410108"	"Preferred Shares"	"310"	"25.000"	"25.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Equity"	""	"0.109"	"5.24"	""	"MACMILL BLOED B PFD S-10*"
""	"410092"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Equity"	""	"0.050"	"n/a"	""	"MACMILLAN BLOEDEL LTD *"
"MPT.DB"	"V50307"	"Convertible Debentures"	"2756000"	"100.300"	"100.500"	"CAD"	"n/a"	"CA"	"No"	"12/31/2010"	"TSE"	"6.750"	"n/a"	"2"	"Bond"	""	"0.000"	"6.70"	"5.903670"	"MACQUARIE CV 6.75% 31DC10"
"MQBKY"	"410366"	"Common Stock"	"3308000"	"0.000"	"0.000"	"USD"	"n/a"	"ZZ"	"No"	""	"NAS"	"0.000"	"n/a"	"2"	"Equity"	"11/09/2009"	"0.771"	"3.34"	""	"MACQUARIE GROUP LTD S/ADR"
"MNF"	"410219"	"Miscellaneous"	"3308005"	"4.600"	"4.750"	"CAD"	"n/a"	"ZZ"	"No"	""	"TSE"	"0.000"	"n/a"	"12"	"Other"	"01/20/2010"	"0.030"	"7.98"	""	"MACQUARIE NEXGEN GLB-A"
"MPT.UN"	"410151"	"Trust Units"	"3308001"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"12"	"Equity"	"01/27/2006"	"0.083"	"n/a"	""	"MACQUARIE POWER FUND T/U*"
""	"410329"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MACQUARIE POWER&INFR CVR"
"MPT.UN"	"410696"	"Trust Units"	"3308001"	"6.590"	"6.600"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"12"	"Equity"	"01/27/2010"	"0.055"	"10.00"	""	"MACQUARIE PWR&INFRAS T/U"
""	"V56514"	"Capital Trust"	"2602240"	"114.476"	"114.476"	"CAD"	"n/a"	"CA"	"No"	"12/31/2058"	""	"7.405"	"n/a"	"2"	"Bond"	""	"0.000"	"6.47"	"6.429704"	"MACS C19 7.405%FR31DC2108"
"MFT.M"	"V56508"	"Corporate Bonds"	"2752240"	"102.750"	"104.000"	"CAD"	"n/a"	"CA"	"No"	"12/31/2051"	"TSE"	"7.000"	"n/a"	"2"	"Bond"	""	"0.000"	"6.81"	"6.800430"	"MACS S-A CB12 CV 7%31DC51"
""	"V56509"	"Corporate Bonds"	"2752240"	"109.197"	"109.197"	"CAD"	"n/a"	"CA"	"No"	"12/31/2051"	""	"6.700"	"n/a"	"2"	"Bond"	""	"0.000"	"6.14"	"6.090240"	"MACS-B C12 CV 6.7% 31DC51"
"SHOO"	"410204"	"Common Stock"	"315"	"40.010"	"40.020"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"1"	"Equity"	"11/09/2006"	"1.000"	"2.50"	""	"MADDEN STEVE LTD"
"MPC"	"410410"	"Common Stock"	"330"	"2.280"	"2.390"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"2"	"Equity"	"08/19/2009"	"0.053"	"4.61"	""	"MADISON PAC PPTS -B-"
"MAGN"	"410579"	"Common Stock"	"330"	"2.562"	"2.625"	"USD"	"n/a"	"US"	"No"	""	"XY"	"0.000"	"n/a"	"0"	"Equity"	"03/08/2001"	"0.000"	"n/a"	""	"MAGAININ PHARMACEUTICALS*"
"MAL"	"410715"	"Common Stock"	"330"	"1.810"	"1.870"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAGELLAN AEROSPACE CP-NEW"
"MGIC"	"410690"	"Common Stock"	"330"	"1.600"	"1.630"	"USD"	"n/a"	"ZZ"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	"01/07/2010"	"0.500"	"n/a"	""	"MAGIC SOFTWARE ENTERP-ORD"
"MEC.A"	"410794"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"US"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAGNA ENTERTAINMENT-A SV*"
"MEC.A"	"410817"	"Common Stock"	"330"	"0.220"	"0.350"	"USD"	"n/a"	"US"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAGNA ENTERTNMNT-A SV-NEW"
"MG.A"	"410798"	"Common Stock"	"315"	"59.900"	"60.390"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"03/10/2009"	"0.180"	"1.27"	""	"MAGNA INTL INC CL-A SV"
""	"410804"	"Preferred Shares"	"3108003"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	"01/01/2075"	""	"0.000"	"n/a"	"4"	"Equity"	""	"0.545"	"n/a"	""	"MAGNA INTL8.65%PR-A-COPR*"
""	"Q46676"	"Municipal & Para-governmental Bonds"	"2601411"	"102.243"	"102.243"	"CAD"	"n/a"	"CA"	"No"	"12/29/2010"	""	"4.000"	"n/a"	"2"	"Bond"	""	"0.000"	"3.91"	"1.549439"	"MAGOG BEO 4% 29DC10"
""	"Q46220"	"Municipal & Para-governmental Bonds"	"2601411"	"99.997"	"99.997"	"CAD"	"n/a"	"CA"	"No"	"11/28/2005"	""	"6.000"	"n/a"	"2"	"Bond"	""	"0.000"	"6.00"	"0.000000"	"MAGOG BEO 6% 28NV05"
""	"Q46240"	"Municipal & Para-governmental Bonds"	"2601411"	"105.035"	"105.035"	"CAD"	"n/a"	"CA"	"No"	"08/09/2016"	""	"4.750"	"n/a"	"2"	"Bond"	""	"0.000"	"4.52"	"3.870967"	"MAGOG BEO 4.75% 9AG16"
""	"Q46244"	"Municipal & Para-governmental Bonds"	"2601411"	"103.193"	"103.193"	"CAD"	"n/a"	"CA"	"No"	"09/23/2012"	""	"3.700"	"n/a"	"2"	"Bond"	""	"0.000"	"3.59"	"2.450632"	"MAGOG BEO 3.7% 23SP12"
"MAJ"	"412890"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	"TSX"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAJESCOR RES INC *"
"MJXX"	"412900"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAJESTIC COMPANIES LT"
"MDI"	"412960"	"Common Stock"	"330"	"26.600"	"26.690"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"2"	"Equity"	"10/07/2009"	"0.200"	"1.50"	""	"MAJOR DRILLING GRP INTL"
""	"Q46365"	"Municipal & Para-governmental Bonds"	"2601411"	"100.002"	"100.002"	"CAD"	"n/a"	"CA"	"No"	"04/28/2008"	""	"4.550"	"n/a"	"2"	"Bond"	""	"0.000"	"4.55"	"0.000000"	"MALARTIC BEO 4.55% 28AP08"
""	"413580"	"Common Stock"	"330"	"16.500"	"16.500"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Equity"	""	"0.705"	"4.27"	""	"MALETTE INC -SVS- *"
""	"413582"	"Common Stock"	"330"	"3.100"	"3.100"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MALETTE QUEBEC INC *"
"MFMA"	"413782"	"Common Stock"	"330"	"1.550"	"1.550"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MALOFILM COMMUNICATIONS-A"
""	"413781"	"Common Stock"	"330"	"4.700"	"4.700"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MALOFILM COMMUNICATNS INC"
"MAMA"	"413891"	"Common Stock"	"315"	"2.750"	"3.150"	"USD"	"n/a"	"CA"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAMMA.COM INC *"
""	"760990"	"Balanced Funds"	"3807550"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN BASK STRIP 1S010"
""	"B70926"	"Provincial Bonds"	"2601321"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	"04/22/2015"	""	"5.450"	"n/a"	"2"	"Bond"	""	"0.000"	"n/a"	"n/a"	"MAN CALLABL 5.45% 22AV15*"
""	"B70065"	"Step-up Bonds"	"2601321"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"08/25/2017"	""	"4.250"	"n/a"	"12"	"Bond"	""	"0.000"	"4.25"	"4.250000"	"MAN CB-08 S/U 4.25%25AG17"
"MCC903"	"923072"	"Alternative Investment Funds"	"3807610"	"9.508"	"9.508"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN CD AHL ALP-A/D/N"
""	"400070"	"Trust Units"	"3308001"	"9.730"	"9.730"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"MAN CDA AHL ALPHA-A T/U"
""	"B71026"	"Step-up Bonds"	"2601321"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"09/15/2008"	""	"4.500"	"n/a"	"2"	"Bond"	""	"0.000"	"4.50"	"0.000000"	"MAN S/U 4.5% 15SP0*"
""	"B74652"	"Provincial Bonds"	"2606000"	"102.295"	"102.295"	"CAD"	"n/a"	"CA"	"No"	"12/16/2019"	""	"5.625"	"n/a"	"1"	"Bond"	""	"0.000"	"5.50"	"5.303604"	"MAN TEL MTN 5.625% 16DC19"
""	"B74649"	"Provincial Bonds"	"2606000"	"105.112"	"105.112"	"CAD"	"n/a"	"CA"	"No"	"09/27/2011"	""	"5.200"	"n/a"	"2"	"Bond"	""	"0.000"	"4.95"	"2.065467"	"MAN TEL SERV 5.2% 27SP11"
""	"760983"	"Balanced Funds"	"3807550"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN. BAS. CM+ AG04 '"
""	"760902"	"Canadian Equity Funds"	"3807150"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN. BASK. STYLE MIX"
""	"760984"	"Balanced Funds"	"3807550"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN.BAS. SECURITIES"
""	"761215"	"Canadian Bonds & Income Funds"	"3807700"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN.BAS.CONSERVATIVE"
""	"761203"	"Balanced Funds"	"3807550"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN.BAS.CORE DIG7H02"
""	"761224"	"Money Market Funds"	"3807000"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN.BAS.SH TERM F.I."
""	"760969"	"Canadian Equity Funds"	"3807150"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN.BASK.BSLCAN2P01"
""	"760903"	"Global Equity Funds"	"3807500"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"MAN.BASK.INTL 1S008"
